denominator_valid,detail_rows,detail_to_entry_ratio,entry_count,judge_count,mark_matrix_coverage,mark_matrix_denominator,marks,round_id,round_type,source
True,8,1.0,8,5,1.0,40,40,2025-11-northeast-swing-clasic/jj-proam-new-nov-am-follower/final,final,eepro
True,43,1.0,43,5,1.0,215,215,2025-11-northeast-swing-clasic/jj-proam-new-nov-follower/prelim,prelim,eepro
True,16,1.0,16,5,1.0,80,80,2025-11-northeast-swing-clasic/jj-proam-new-nov-leader/prelim,prelim,eepro
True,10,0.5,20,5,1.0,50,50,2025-11-northeast-swing-clasic/masters-jj/final,final,eepro
True,51,1.0,51,8,0.5,408,204,2025-11-northeast-swing-clasic/masters-jj/prelim,prelim,eepro
True,8,1.0,8,5,1.0,40,40,2025-11-northeast-swing-clasic/masters-strictly/final,final,eepro
True,10,0.5,20,7,1.0,70,70,2025-11-northeast-swing-clasic/newcomer-jj/final,final,eepro
True,41,1.0,41,8,0.5,328,164,2025-11-northeast-swing-clasic/newcomer-jj/prelim,prelim,eepro
True,8,1.0,8,5,1.0,40,40,2025-11-northeast-swing-clasic/novice-jj-proam-new-leader/final,final,eepro
True,12,0.5,24,7,1.0,84,84,2025-11-northeast-swing-clasic/novice-jj/final,final,eepro
True,117,1.0,117,8,0.5,936,468,2025-11-northeast-swing-clasic/novice-jj/prelim,prelim,eepro
True,74,1.0,74,8,0.5,592,296,2025-11-northeast-swing-clasic/novice-jj/semifinal,semifinal,eepro
True,10,1.0,10,5,1.0,50,50,2025-11-northeast-swing-clasic/open-strictly/final,final,eepro
True,10,0.5,20,5,1.0,50,50,2025-11-northeast-swing-clasic/sophisticated-jj/final,final,eepro
True,44,1.0,44,8,0.5,352,176,2025-11-northeast-swing-clasic/sophisticated-jj/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2025-11-northeast-swing-clasic/sophisticated-strictly/final,final,eepro
True,11,1.0,11,5,1.0,55,55,2025-11-northeast-swing-clasic/strictly-new-nov/final,final,eepro
True,21,1.0,21,5,1.0,105,105,2025-11-northeast-swing-clasic/strictly-new-nov/prelim,prelim,eepro
True,3,1.0,3,5,1.0,15,15,2025-11-northeast-swing-clasic/strictly-switch/final,final,eepro
True,6,0.5,12,5,1.0,30,30,2025-11-rocket-city-swing/advanced-jj/final,final,wdr
True,12,0.48,25,10,0.666667,120,80,2025-11-rocket-city-swing/advanced-jj/prelim,prelim,wdr
True,8,0.5,16,5,1.0,40,40,2025-11-rocket-city-swing/advanced-strictly-all-star/final,final,wdr
True,7,0.538462,13,7,1.0,49,49,2025-11-rocket-city-swing/allstar-jj/final,final,wdr
True,7,1.0,7,5,1.0,35,35,2025-11-rocket-city-swing/intermediate-jj-pro-am-followers/final,final,wdr
True,4,1.0,4,5,1.0,20,20,2025-11-rocket-city-swing/intermediate-jj-pro-am-leaders/final,final,wdr
True,8,0.5,16,7,1.0,56,56,2025-11-rocket-city-swing/intermediate-jj/final,final,wdr
True,16,0.615385,26,10,0.8125,160,130,2025-11-rocket-city-swing/intermediate-jj/prelim,prelim,wdr
False,0,,0,7,,0,0,2025-11-rocket-city-swing/intermediate-pro-am-advanced/final,final,wdr
True,5,0.555556,9,5,0.0,25,0,2025-11-rocket-city-swing/intermediate-strictly-pro-am-followers/final,final,wdr
True,4,0.5,8,5,0.0,20,0,2025-11-rocket-city-swing/intermediate-strictly-pro-am-leaders/final,final,wdr
True,8,0.5,16,5,1.0,40,40,2025-11-rocket-city-swing/intermediate-strictly/final,final,wdr
True,9,0.529412,17,5,1.0,45,45,2025-11-rocket-city-swing/invitational-jj/final,final,wdr
True,24,0.545455,44,5,0.0,120,0,2025-11-rocket-city-swing/jj-all-american-tournament/final,final,wdr
True,7,0.5,14,5,1.0,35,35,2025-11-rocket-city-swing/masters-jj/final,final,wdr
True,14,0.538462,26,10,0.642857,140,90,2025-11-rocket-city-swing/masters-jj/prelim,prelim,wdr
True,5,0.5,10,7,1.0,35,35,2025-11-rocket-city-swing/newcomer-jj/final,final,wdr
True,10,0.625,16,10,0.75,100,75,2025-11-rocket-city-swing/newcomer-jj/prelim,prelim,wdr
True,24,1.0,24,5,1.0,120,120,2025-11-rocket-city-swing/novice-jj-pro-am-followers/final,final,wdr
True,10,1.0,10,5,1.0,50,50,2025-11-rocket-city-swing/novice-jj-pro-am-leaders/final,final,wdr
True,13,0.5,26,7,1.0,91,91,2025-11-rocket-city-swing/novice-jj/final,final,wdr
True,46,0.621622,74,10,0.565217,460,260,2025-11-rocket-city-swing/novice-jj/prelim,prelim,wdr
True,26,0.565217,46,10,0.538462,260,140,2025-11-rocket-city-swing/novice-jj/prelim-2,prelim,wdr
False,0,,0,7,,0,0,2025-11-rocket-city-swing/novice-pro-am/final,final,wdr
True,24,0.685714,35,5,0.0,120,0,2025-11-rocket-city-swing/novice-strictly-pro-am-followers/final,final,wdr
True,8,0.571429,14,5,0.0,40,0,2025-11-rocket-city-swing/novice-strictly-pro-am-leaders/final,final,wdr
True,7,0.5,14,5,1.0,35,35,2025-11-rocket-city-swing/novice-strictly/final,final,wdr
True,7,0.4375,16,5,1.571429,35,55,2025-11-rocket-city-swing/novice-strictly/prelim,prelim,wdr
True,7,0.5,14,7,1.0,49,49,2025-11-rocket-city-swing/sophisticated-jj/final,final,wdr
True,14,0.666667,21,10,0.75,140,105,2025-11-rocket-city-swing/sophisticated-jj/prelim,prelim,wdr
True,5,0.5,10,5,1.0,25,25,2025-11-rocket-city-swing/strictly-generational/final,final,wdr
True,13,0.5,26,9,1.0,117,117,2025-11-the-open/advanced-jj/final,final,eepro
True,125,1.0,125,10,0.5,1250,625,2025-11-the-open/advanced-jj/prelim,prelim,eepro
True,56,1.0,56,10,0.5,560,280,2025-11-the-open/advanced-jj/semifinal,semifinal,eepro
True,12,0.5,24,9,1.0,108,108,2025-11-the-open/allstar-jj/final,final,eepro
True,119,1.0,119,10,0.5,1190,595,2025-11-the-open/allstar-jj/prelim,prelim,eepro
True,52,1.0,52,10,0.5,520,260,2025-11-the-open/allstar-jj/semifinal,semifinal,eepro
True,10,0.5,20,9,1.0,90,90,2025-11-the-open/champion-jj/final,final,eepro
True,60,1.0,60,10,0.5,600,300,2025-11-the-open/champion-jj/prelim,prelim,eepro
True,8,1.0,8,9,1.0,72,72,2025-11-the-open/champion-strictly/final,final,eepro
True,27,1.0,27,9,1.0,243,243,2025-11-the-open/champion-strictly/prelim,prelim,eepro
True,12,1.0,12,9,0.990741,108,107,2025-11-the-open/classic-rising-star/final,final,eepro
False,0,0.0,34,9,,0,27,2025-11-the-open/classic-rising-star/prelim,prelim,eepro
True,12,1.0,12,9,1.0,108,108,2025-11-the-open/classic/final,final,eepro
False,0,0.0,22,9,,0,27,2025-11-the-open/classic/prelim,prelim,eepro
True,12,0.5,24,9,1.0,108,108,2025-11-the-open/intermediate-jj/final,final,eepro
True,99,1.0,99,10,0.5,990,495,2025-11-the-open/intermediate-jj/prelim,prelim,eepro
True,56,1.0,56,10,0.5,560,280,2025-11-the-open/intermediate-jj/semifinal,semifinal,eepro
True,8,0.5,16,5,1.0,40,40,2025-11-the-open/juniors-jj-carolina-shag/final,final,eepro
True,23,1.0,23,5,1.0,115,115,2025-11-the-open/juniors-jj-carolina-shag/prelim,prelim,eepro
True,6,0.5,12,5,1.0,30,30,2025-11-the-open/juniors-jj/final,final,eepro
True,17,1.0,17,5,1.0,85,85,2025-11-the-open/juniors-jj/prelim,prelim,eepro
True,11,1.0,11,7,1.0,77,77,2025-11-the-open/juniors-strictly-carolina-shag/final,final,eepro
True,3,1.0,3,7,1.0,21,21,2025-11-the-open/juniors-strictly/final,final,eepro
True,12,0.5,24,9,1.0,108,108,2025-11-the-open/masters-jj/final,final,eepro
True,73,1.0,73,10,0.5,730,365,2025-11-the-open/masters-jj/prelim,prelim,eepro
True,46,1.0,46,10,0.5,460,230,2025-11-the-open/masters-jj/semifinal,semifinal,eepro
True,11,1.0,11,9,1.0,99,99,2025-11-the-open/masters-masters/final,final,eepro
True,8,1.0,8,7,1.0,56,56,2025-11-the-open/masters-strictly/final,final,eepro
True,13,1.0,13,7,1.0,91,91,2025-11-the-open/masters-strictly/prelim,prelim,eepro
True,12,0.5,24,9,1.0,108,108,2025-11-the-open/novice-jj/final,final,eepro
True,101,1.0,101,10,0.5,1010,505,2025-11-the-open/novice-jj/prelim,prelim,eepro
True,56,1.0,56,10,0.5,560,280,2025-11-the-open/novice-jj/semifinal,semifinal,eepro
True,10,1.0,10,7,1.0,70,70,2025-11-the-open/novice-strictly-intermediate/final,final,eepro
True,20,1.0,20,7,1.0,140,140,2025-11-the-open/novice-strictly-intermediate/prelim,prelim,eepro
True,4,1.0,4,7,1.0,28,28,2025-11-the-open/open-carolina-shag-open/final,final,eepro
True,9,0.5625,16,5,1.0,45,45,2025-11-the-open/open-jj-carolina-shag/final,final,eepro
True,26,1.0,26,7,1.0,182,182,2025-11-the-open/open-pro-am-follower/final,final,eepro
True,13,1.0,13,7,1.0,91,91,2025-11-the-open/open-pro-am-leader/final,final,eepro
True,11,1.0,11,7,1.0,77,77,2025-11-the-open/open-strictly/final,final,eepro
True,33,1.0,33,7,1.0,231,231,2025-11-the-open/open-strictly/prelim,prelim,eepro
True,21,1.0,21,7,1.0,147,147,2025-11-the-open/open-strictly/semifinal,semifinal,eepro
True,5,1.0,5,9,1.0,45,45,2025-11-the-open/showcase-rising-star/final,final,eepro
True,12,1.0,12,9,0.981481,108,106,2025-11-the-open/showcase/final,final,eepro
True,15,1.0,15,7,1.0,105,105,2025-11-the-open/sophisticated-pro-am-follower/final,final,eepro
True,5,1.0,5,7,1.0,35,35,2025-11-the-open/sophisticated-pro-am-leader/final,final,eepro
True,9,1.0,9,9,0.975309,81,79,2025-11-the-open/sophisticated-sophisticated/final,final,eepro
True,5,1.0,5,9,1.0,45,45,2025-11-the-open/teams/final,final,eepro
True,3,1.0,3,9,0.962963,27,26,2025-11-the-open/young-adult/final,final,eepro
True,7,0.538462,13,5,1.0,35,35,2025-12-swingle-bell-rock/advanced-jj/final,final,eepro
True,5,1.0,5,5,1.0,25,25,2025-12-swingle-bell-rock/advanced-strictly/final,final,eepro
True,6,0.6,10,5,1.0,30,30,2025-12-swingle-bell-rock/allstar-jj/final,final,eepro
True,3,1.0,3,5,1.0,15,15,2025-12-swingle-bell-rock/allstar-strictly/final,final,eepro
True,5,0.5,10,5,1.0,25,25,2025-12-swingle-bell-rock/intermediate-jj/final,final,eepro
True,34,1.0,34,8,0.5,272,136,2025-12-swingle-bell-rock/intermediate-jj/prelim,prelim,eepro
True,10,1.0,10,5,1.0,50,50,2025-12-swingle-bell-rock/intermediate-strictly/final,final,eepro
True,8,0.5,16,5,1.0,40,40,2025-12-swingle-bell-rock/invitational-jj/final,final,eepro
True,9,0.5,18,5,1.0,45,45,2025-12-swingle-bell-rock/jj-ugly-sweater/final,final,eepro
True,37,1.0,37,5,1.0,185,185,2025-12-swingle-bell-rock/jj-ugly-sweater/prelim,prelim,eepro
True,6,0.5,12,5,1.0,30,30,2025-12-swingle-bell-rock/masters-jj/final,final,eepro
True,25,1.0,25,8,0.5,200,100,2025-12-swingle-bell-rock/masters-jj/prelim,prelim,eepro
True,6,1.0,6,5,1.0,30,30,2025-12-swingle-bell-rock/masters-strictly/final,final,eepro
True,8,0.5,16,5,1.0,40,40,2025-12-swingle-bell-rock/novice-jj/final,final,eepro
True,55,1.0,55,8,0.5,440,220,2025-12-swingle-bell-rock/novice-jj/prelim,prelim,eepro
True,12,1.0,12,5,1.0,60,60,2025-12-swingle-bell-rock/novice-strictly/final,final,eepro
True,7,1.0,7,5,1.0,35,35,2025-12-swingle-bell-rock/swinglebell-rock-challenge/final,final,eepro
True,12,0.5,24,5,1.0,60,60,2026-01-austin-swing-dance-championships/advanced-jj/final,final,eepro
True,68,1.0,68,8,0.5,544,272,2026-01-austin-swing-dance-championships/advanced-jj/prelim,prelim,eepro
True,43,1.0,43,8,0.5,344,172,2026-01-austin-swing-dance-championships/advanced-jj/semifinal,semifinal,eepro
True,8,1.0,8,5,1.0,40,40,2026-01-austin-swing-dance-championships/advanced-strictly-all-star/final,final,eepro
True,34,1.0,34,7,1.0,238,238,2026-01-austin-swing-dance-championships/advanced-strictly-all-star/prelim,prelim,eepro
True,10,0.5,20,7,1.0,70,70,2026-01-austin-swing-dance-championships/allstar-jj/final,final,eepro
True,42,1.0,42,7,1.0,294,294,2026-01-austin-swing-dance-championships/allstar-jj/prelim,prelim,eepro
True,12,0.5,24,7,1.0,84,84,2026-01-austin-swing-dance-championships/intermediate-jj/final,final,eepro
True,78,1.0,78,8,0.5,624,312,2026-01-austin-swing-dance-championships/intermediate-jj/prelim,prelim,eepro
True,41,1.0,41,8,0.5,328,164,2026-01-austin-swing-dance-championships/intermediate-jj/semifinal,semifinal,eepro
True,16,1.0,16,5,1.0,80,80,2026-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-followers/final,final,eepro
True,5,1.0,5,5,1.0,25,25,2026-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/final,final,eepro
True,9,1.0,9,5,1.0,45,45,2026-01-austin-swing-dance-championships/intermediate-strictly/final,final,eepro
True,23,1.0,23,5,1.0,115,115,2026-01-austin-swing-dance-championships/intermediate-strictly/prelim,prelim,eepro
True,5,0.5,10,7,1.0,35,35,2026-01-austin-swing-dance-championships/masters-jj/final,final,eepro
True,22,1.0,22,8,0.5,176,88,2026-01-austin-swing-dance-championships/masters-jj/prelim,prelim,eepro
True,2,1.0,2,5,1.0,10,10,2026-01-austin-swing-dance-championships/masters-strictly-pro-am-am-followers/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2026-01-austin-swing-dance-championships/masters-strictly-pro-am-am-leaders/final,final,eepro
True,9,1.0,9,5,1.0,45,45,2026-01-austin-swing-dance-championships/masters-strictly/final,final,eepro
True,5,0.5,10,7,1.0,35,35,2026-01-austin-swing-dance-championships/newcomer-jj/final,final,eepro
True,32,1.0,32,8,0.5,256,128,2026-01-austin-swing-dance-championships/newcomer-jj/prelim,prelim,eepro
True,12,0.5,24,7,1.0,84,84,2026-01-austin-swing-dance-championships/novice-jj/final,final,eepro
True,134,1.0,134,8,0.5,1072,536,2026-01-austin-swing-dance-championships/novice-jj/prelim,prelim,eepro
True,50,1.0,50,8,0.5,400,200,2026-01-austin-swing-dance-championships/novice-jj/semifinal,semifinal,eepro
True,17,1.0,17,5,1.0,85,85,2026-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/final,final,eepro
True,12,1.0,12,5,1.0,60,60,2026-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/final,final,eepro
True,12,1.0,12,5,1.0,60,60,2026-01-austin-swing-dance-championships/novice-strictly/final,final,eepro
True,38,1.0,38,5,1.0,190,190,2026-01-austin-swing-dance-championships/novice-strictly/prelim,prelim,eepro
True,10,0.526316,19,5,1.0,50,50,2026-01-countdown-swing-boston/advanced-jj-pro-am-combined/final,final,eepro
True,10,0.5,20,5,1.0,50,50,2026-01-countdown-swing-boston/advanced-jj/final,final,eepro
True,35,1.0,35,10,0.5,350,175,2026-01-countdown-swing-boston/advanced-jj/prelim,prelim,eepro
True,4,1.0,4,5,1.0,20,20,2026-01-countdown-swing-boston/advanced-strictly-pro-am-am-followers/final,final,eepro
True,3,1.0,3,5,1.0,15,15,2026-01-countdown-swing-boston/advanced-strictly-pro-am-am-leaders/final,final,eepro
True,10,1.0,10,5,1.0,50,50,2026-01-countdown-swing-boston/advanced-strictly/final,final,eepro
True,12,1.0,12,5,1.0,60,60,2026-01-countdown-swing-boston/advanced-strictly/prelim,prelim,eepro
True,7,0.5,14,5,1.0,35,35,2026-01-countdown-swing-boston/allstar-jj/final,final,eepro
True,23,1.0,23,10,0.5,230,115,2026-01-countdown-swing-boston/allstar-jj/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2026-01-countdown-swing-boston/allstar-strictly/final,final,eepro
True,10,0.5,20,5,1.0,50,50,2026-01-countdown-swing-boston/intermediate-jj-pro-am-combined/final,final,eepro
True,12,0.5,24,5,1.0,60,60,2026-01-countdown-swing-boston/intermediate-jj/final,final,eepro
True,70,1.0,70,10,0.5,700,350,2026-01-countdown-swing-boston/intermediate-jj/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2026-01-countdown-swing-boston/intermediate-strictly-pro-am-am-followers/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2026-01-countdown-swing-boston/intermediate-strictly-pro-am-am-leaders/final,final,eepro
True,8,1.0,8,5,1.0,40,40,2026-01-countdown-swing-boston/intermediate-strictly/final,final,eepro
True,16,1.0,16,5,1.0,80,80,2026-01-countdown-swing-boston/intermediate-strictly/prelim,prelim,eepro
True,10,0.5,20,5,1.0,50,50,2026-01-countdown-swing-boston/jj-pro-am-new-nov-combined/final,final,eepro
True,5,0.5,10,5,1.0,25,25,2026-01-countdown-swing-boston/masters-jj/final,final,eepro
True,20,1.0,20,10,0.5,200,100,2026-01-countdown-swing-boston/masters-jj/prelim,prelim,eepro
True,3,1.0,3,5,1.0,15,15,2026-01-countdown-swing-boston/masters-strictly/final,final,eepro
True,5,0.5,10,5,1.0,25,25,2026-01-countdown-swing-boston/newcomer-jj/final,final,eepro
True,18,1.0,18,10,0.5,180,90,2026-01-countdown-swing-boston/newcomer-jj/prelim,prelim,eepro
True,12,0.5,24,5,1.0,60,60,2026-01-countdown-swing-boston/novice-jj/final,final,eepro
True,107,1.0,107,10,0.5,1070,535,2026-01-countdown-swing-boston/novice-jj/prelim,prelim,eepro
True,68,1.0,68,10,0.5,680,340,2026-01-countdown-swing-boston/novice-jj/semifinal,semifinal,eepro
True,2,1.0,2,5,1.0,10,10,2026-01-countdown-swing-boston/novice-novice-intermediate-routine/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2026-01-countdown-swing-boston/pro-am/final,final,eepro
True,4,1.0,4,5,1.0,20,20,2026-01-countdown-swing-boston/rising-star/final,final,eepro
True,8,0.5,16,5,1.0,40,40,2026-01-countdown-swing-boston/sophisticated-jj/final,final,eepro
True,35,1.0,35,10,0.5,350,175,2026-01-countdown-swing-boston/sophisticated-jj/prelim,prelim,eepro
True,5,1.0,5,5,1.0,25,25,2026-01-countdown-swing-boston/sophisticated-strictly/final,final,eepro
True,8,1.0,8,5,1.0,40,40,2026-01-countdown-swing-boston/strictly-new-nov/final,final,eepro
True,17,1.0,17,5,1.0,85,85,2026-01-countdown-swing-boston/strictly-new-nov/prelim,prelim,eepro
True,6,1.0,6,5,1.0,30,30,2026-01-countdown-swing-boston/strictly-pro-am-new-nov-am-followers/final,final,eepro
True,7,1.0,7,5,1.0,35,35,2026-01-countdown-swing-boston/strictly-pro-am-new-nov-am-leaders/final,final,eepro
True,6,0.5,12,5,1.0,30,30,2026-01-derby-city-swing/advanced-jj/final,final,eepro
True,25,1.0,25,8,0.5,200,100,2026-01-derby-city-swing/advanced-jj/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2026-01-derby-city-swing/advanced-strictly-all-star/final,final,eepro
True,14,1.0,14,5,1.0,70,70,2026-01-derby-city-swing/advanced-strictly-all-star/prelim,prelim,eepro
True,6,0.5,12,5,1.0,30,30,2026-01-derby-city-swing/allstar-jj/final,final,eepro
True,10,0.5,20,5,1.0,50,50,2026-01-derby-city-swing/intermediate-jj/final,final,eepro
True,44,1.0,44,8,0.5,352,176,2026-01-derby-city-swing/intermediate-jj/prelim,prelim,eepro
True,1,1.0,1,5,1.0,5,5,2026-01-derby-city-swing/intermediate-pro-am-follower-advanced/final,final,eepro
True,1,1.0,1,5,1.0,5,5,2026-01-derby-city-swing/intermediate-pro-am-leader-advanced/final,final,eepro
True,9,1.0,9,5,1.0,45,45,2026-01-derby-city-swing/intermediate-strictly/final,final,eepro
True,16,1.0,16,5,1.0,80,80,2026-01-derby-city-swing/intermediate-strictly/prelim,prelim,eepro
True,8,0.533333,15,5,1.0,40,40,2026-01-derby-city-swing/masters-novice-jj/final,final,eepro
True,9,0.529412,17,5,1.0,45,45,2026-01-derby-city-swing/masters-open-jj/final,final,eepro
True,3,1.0,3,5,1.0,15,15,2026-01-derby-city-swing/masters-strictly-pro-am-am-follower/final,final,eepro
True,4,1.0,4,5,1.0,20,20,2026-01-derby-city-swing/masters-strictly-pro-am-am-leader/final,final,eepro
True,6,1.0,6,5,1.0,30,30,2026-01-derby-city-swing/masters-strictly/final,final,eepro
True,6,0.5,12,5,1.0,30,30,2026-01-derby-city-swing/newcomer-jj/final,final,eepro
True,32,1.0,32,8,0.5,256,128,2026-01-derby-city-swing/newcomer-jj/prelim,prelim,eepro
True,3,1.0,3,5,1.0,15,15,2026-01-derby-city-swing/newcomer-pro-am-follower-novice/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2026-01-derby-city-swing/newcomer-pro-am-leader-novice/final,final,eepro
True,2,1.0,2,5,1.0,10,10,2026-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/final,final,eepro
True,1,1.0,1,5,1.0,5,5,2026-01-derby-city-swing/newcomer-strictly-pro-am-am-leader/final,final,eepro
True,12,0.5,24,5,1.0,60,60,2026-01-derby-city-swing/novice-jj/final,final,eepro
True,85,1.0,85,8,0.5,680,340,2026-01-derby-city-swing/novice-jj/prelim,prelim,eepro
True,44,1.0,44,8,0.5,352,176,2026-01-derby-city-swing/novice-jj/semifinal,semifinal,eepro
True,7,1.0,7,5,1.0,35,35,2026-01-derby-city-swing/novice-strictly-pro-am-am-follower/final,final,eepro
True,8,1.0,8,5,1.0,40,40,2026-01-derby-city-swing/novice-strictly-pro-am-am-leader/final,final,eepro
True,8,1.0,8,5,1.0,40,40,2026-01-derby-city-swing/novice-strictly/final,final,eepro
True,17,1.0,17,5,1.0,85,85,2026-01-derby-city-swing/novice-strictly/prelim,prelim,eepro
True,5,0.5,10,5,1.0,25,25,2026-01-derby-city-swing/sophisticated-jj/final,final,eepro
True,21,1.0,21,8,0.5,168,84,2026-01-derby-city-swing/sophisticated-jj/prelim,prelim,eepro
True,7,1.0,7,5,1.0,35,35,2026-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/final,final,eepro
True,3,1.0,3,5,1.0,15,15,2026-01-derby-city-swing/strictly-pro-am-int-adv-am-leader/final,final,eepro
True,10,0.5,20,7,1.0,70,70,2026-01-floorplay-swing-vacation/advanced-jj/final,final,wdr
True,20,0.4,50,10,0.55,200,110,2026-01-floorplay-swing-vacation/advanced-jj/prelim,prelim,wdr
True,10,0.526316,19,7,1.0,70,70,2026-01-floorplay-swing-vacation/allstar-jj/final,final,wdr
True,7,0.5,14,5,1.0,35,35,2026-01-floorplay-swing-vacation/allstar-strictly-champion/final,final,wdr
True,7,0.583333,12,5,1.142857,35,40,2026-01-floorplay-swing-vacation/allstar-strictly-champion/prelim,prelim,wdr
True,12,0.5,24,5,1.0,60,60,2026-01-floorplay-swing-vacation/country-jj-swing-all-american-all-levels/final,final,wdr
True,24,0.413793,58,6,0.583333,144,84,2026-01-floorplay-swing-vacation/country-jj-swing-all-american-all-levels/prelim,prelim,wdr
